research PoolCreate (n=1)	33582283	15672	-	0	33582283	33582283	33582283	33582283	15672	15672	15672	15672	2567200	2567200	2567200	2567200	2567200
research PoolCreate (n=10)	33796778	14676	-	0	33750801	33919054	33510226	33920258	14564	14570	14556	15672	2467660	2456400	2457000	2455600	2567200

research PositionMint (n=1)	58674153	26499	-	0	58674153	58674153	58674153	58674153	26499	26499	26499	26499	3649900	3649900	3649900	3649900	3649900
research PositionMint (n=10)	57376836	14165	-	0	56739792	57308997	56042358	58766107	13015	13044	10944	26499	2416590	2301500	2304400	2094400	3649900

research PositionIncreaseLiquidity (n=1)	55459574	6	-	0	55459574	55459574	55459574	55459574	6	6	6	6	1000600	1000600	1000600	1000600	1000600
research PositionIncreaseLiquidity (n=10)	55848868	-196	-	0	55357099	55459574	55356694	56943909	0	5	-2043	60	-1	-1	-1	-1	-1

research PositionDecreaseLiquidity (n=1)	59583466	4245	-	0	59583466	59583466	59583466	59583466	4245	4245	4245	4245	1424500	1424500	1424500	1424500	1424500
research PositionDecreaseLiquidity (n=10)	59727454	420	-	0	59198072	59583466	59195167	60850964	0	0	-40	4245	-1	-1	-1	-1	-1

research Router.ExactIn.SingleHop.Pos1 (n=1)	69876243	2205	-	0	69876243	69876243	69876243	69876243	2205	2205	2205	2205	1220500	1220500	1220500	1220500	1220500
research Router.ExactIn.SingleHop.Pos1 (n=10)	70927660	452	-	0	70260538	71681448	69876243	72056082	0	38	0	2205	1045210	1000000	1003800	1000000	1220500
research Router.ExactIn.SingleHop.Pos6 (n=1)	70629952	2263	-	0	70629952	70629952	70629952	70629952	2263	2263	2263	2263	1226300	1226300	1226300	1226300	1226300
research Router.ExactIn.SingleHop.Pos6 (n=10)	71236437	449	-	0	70477756	71370822	70472569	72582648	0	2	0	2263	1044970	1000000	1000200	1000000	1226300
research Router.ExactIn.TwoHop (n=1)	98815095	10295	-	0	98815095	98815095	98815095	98815095	10295	10295	10295	10295	2029500	2029500	2029500	2029500	2029500
research Router.ExactIn.TwoHop (n=10)	100165752	1262	-	0	98815095	101892998	96864281	102764111	0	42	0	10295	1126270	1000000	1004200	1000000	2029500

research Router.ExactOut.SingleHop.Pos1 (n=1)	69339762	2255	-	0	69339762	69339762	69339762	69339762	2255	2255	2255	2255	1225500	1225500	1225500	1225500	1225500
research Router.ExactOut.SingleHop.Pos1 (n=10)	69199240	456	-	0	66834898	71063127	66192998	72198278	1	38	0	2255	1045630	1000100	1003800	1000000	1225500
research Router.ExactOut.SingleHop.Pos6 (n=1)	69255103	2263	-	0	69255103	69255103	69255103	69255103	2263	2263	2263	2263	1226300	1226300	1226300	1226300	1226300
research Router.ExactOut.SingleHop.Pos6 (n=10)	68221535	449	-	0	67904038	68457149	66698247	69665965	0	1	0	2263	1044980	1000000	1000100	1000000	1226300
research Router.ExactOut.TwoHop (n=1)	112347301	6239	-	0	112347301	112347301	112347301	112347301	6239	6239	6239	6239	1623900	1623900	1623900	1623900	1623900
research Router.ExactOut.TwoHop (n=10)	110327263	861	-	0	109927541	110269507	108597612	112347301	0	42	0	6239	1086120	1000000	1004200	1000000	1623900

research StakerCreateExternalIncentive (n=1)	42319633	9224	-	0	42319633	42319633	42319633	42319633	9224	9224	9224	9224	1922400	1922400	1922400	1922400	1922400
research StakerCreateExternalIncentive (n=10)	42924881	7193	-	0	42625136	43203013	42319633	43272387	6038	6044	6020	10245	1719340	1603800	1604400	1602000	2024500

research StakerStakeToken (n=1)	69994724	35387	-	0	69994724	69994724	69994724	69994724	35387	35387	35387	35387	4538700	4538700	4538700	4538700	4538700
research StakerStakeToken (n=10)	67466708	17647	-	0	64137381	69994724	63336523	70644957	10631	18226	10429	35387	2764740	2063100	2822600	2042900	4538700

research StakerCollectReward (n=1)	60222189	2861	-	0	60222189	60222189	60222189	60222189	2861	2861	2861	2861	1286100	1286100	1286100	1286100	1286100
research StakerCollectReward (n=10)	59787716	2898	-	0	59639174	59817997	59633422	60222189	2903	2903	2861	2903	1289820	1290300	1290300	1286100	1290300

research StakerUnStakeToken (n=1)	66262025	-11526	-	0	66262025	66262025	66262025	66262025	-11526	-11526	-11526	-11526	-152600	-152600	-152600	-152600	-152600
research StakerUnStakeToken (n=10)	69982512	-9974	-	0	66262217	66462614	66259313	84547553	-11538	-11538	-11544	-3717	2560	-153800	-153800	-154400	628300
